*LECROYWR64MXi, 11588,Waveform
*Segments,1,SegmentSize,20002
*Segment,TrigTime,TimeSinceSegment1
*#1,06-Dec-2010 17:50:52,0                 
*Time,Ampl
START_DATA SHIFT_FIRST_TO_ZERO FORMAT=CSV
-6.2451852e-008, 0.160301
-6.2351852e-008, 0.000307188
-6.2251852e-008, 0.000307188
-6.2151852e-008, 0.000307188
-6.2051852e-008, -0.159687
-6.1951852e-008, 0.000307188
-6.1851852e-008, 0.000307188
-6.1751852e-008, 0.000307188
-6.1651852e-008, 0.160301
-6.1551852e-008, -0.159687
-6.1451852e-008, 0.000307188
-6.1351852e-008, -0.159687
-6.1251852e-008, -0.159687
-6.1151852e-008, 0.000307188
-6.1051852e-008, 0.000307188
-6.0951852e-008, -0.159687
-6.0851852e-008, -0.159687
-6.0751852e-008, 0.000307188
-6.0651852e-008, 0.000307188
-6.0551852e-008, 0.000307188
-6.0451852e-008, 0.000307188
-6.0351852e-008, -0.159687
-6.0251852e-008, -0.159687
-6.0151852e-008, -0.159687
-6.0051852e-008, 0.160301
-5.9951852e-008, 0.000307188
-5.9851852e-008, 0.000307188
-5.9751852e-008, 0.160301
-5.9651852e-008, 0.000307188
-5.9551852e-008, 0.000307188
-5.9451852e-008, 0.320295
-5.9351852e-008, -0.159687
-5.9251852e-008, 0.000307188
-5.9151852e-008, 0.000307188
-5.9051852e-008, 0.000307188
-5.8951852e-008, 0.000307188
-5.8851852e-008, -0.159687
-5.8751852e-008, 0.000307188
-5.8651852e-008, 0.000307188
-5.8551852e-008, 0.160301
-5.8451852e-008, -0.159687
-5.8351852e-008, -0.159687
-5.8251852e-008, 0.000307188
-5.8151852e-008, -0.159687
-5.8051852e-008, 0.000307188
-5.7951852e-008, 0.160301
-5.7851852e-008, 0.160301
-5.7751852e-008, 0.000307188
-5.7651852e-008, 0.000307188
-5.7551852e-008, -0.159687
-5.7451852e-008, 0.000307188
-5.7351852e-008, 0.000307188
-5.7251852e-008, -0.319681
-5.7151852e-008, -0.159687
-5.7051852e-008, -0.159687
-5.6951852e-008, -0.159687
-5.6851852e-008, -0.159687
-5.6751852e-008, 0.160301
-5.6651852e-008, 0.000307188
-5.6551852e-008, 0.160301
-5.6451852e-008, 0.160301
-5.6351852e-008, -0.159687
-5.6251852e-008, -0.159687
-5.6151852e-008, 0.000307188
-5.6051852e-008, 0.000307188
-5.5951852e-008, -0.159687
-5.5851852e-008, 0.000307188
-5.5751852e-008, 0.000307188
-5.5651852e-008, 0.000307188
-5.5551852e-008, 0.000307188
-5.5451852e-008, -0.159687
-5.5351852e-008, -0.159687
-5.5251852e-008, -0.159687
-5.5151852e-008, 0.000307188
-5.5051852e-008, 0.000307188
-5.4951852e-008, -0.159687
-5.4851852e-008, -0.159687
-5.4751852e-008, -0.159687
-5.4651852e-008, 0.000307188
-5.4551852e-008, -0.159687
-5.4451852e-008, 0.000307188
-5.4351852e-008, 0.000307188
-5.4251852e-008, -0.159687
-5.4151852e-008, 0.000307188
-5.4051852e-008, 0.000307188
-5.3951852e-008, 0.000307188
-5.3851852e-008, 0.000307188
-5.3751852e-008, 0.160301
-5.3651852e-008, -0.159687
-5.3551852e-008, 0.000307188
-5.3451852e-008, -0.159687
-5.3351852e-008, -0.159687
-5.3251852e-008, 0.000307188
-5.3151852e-008, 0.000307188
-5.3051852e-008, -0.159687
-5.2951852e-008, -0.159687
-5.2851852e-008, 0.000307188
-5.2751852e-008, -0.159687
-5.2651852e-008, -0.159687
-5.2551852e-008, 0.000307188
-5.2451852e-008, 0.000307188
-5.2351852e-008, 0.160301
-5.2251852e-008, 0.000307188
-5.2151852e-008, 0.000307188
-5.2051852e-008, -0.159687
-5.1951852e-008, 0.000307188
-5.1851852e-008, -0.159687
-5.1751852e-008, -0.159687
-5.1651852e-008, 0.000307188
-5.1551852e-008, -0.159687
-5.1451852e-008, 0.000307188
-5.1351852e-008, 0.000307188
-5.1251852e-008, -0.159687
-5.1151852e-008, 0.000307188
-5.1051852e-008, -0.159687
-5.0951852e-008, -0.159687
-5.0851852e-008, 0.000307188
-5.0751852e-008, 0.000307188
-5.0651852e-008, -0.159687
-5.0551852e-008, 0.160301
-5.0451852e-008, 0.000307188
-5.0351852e-008, 0.000307188
-5.0251852e-008, 0.000307188
-5.0151852e-008, 0.000307188
-5.0051852e-008, 0.000307188
-4.9951852e-008, 0.000307188
-4.9851852e-008, 0.000307188
-4.9751852e-008, 0.000307188
-4.9651852e-008, 0.000307188
-4.9551852e-008, 0.160301
-4.9451852e-008, -0.159687
-4.9351852e-008, 0.160301
-4.9251852e-008, 0.000307188
-4.9151852e-008, 0.000307188
-4.9051852e-008, 0.000307188
-4.8951852e-008, 0.000307188
-4.8851852e-008, -0.319681
-4.8751852e-008, 0.000307188
-4.8651852e-008, 0.160301
-4.8551852e-008, -0.159687
-4.8451852e-008, 0.000307188
-4.8351852e-008, 0.160301
-4.8251852e-008, 0.000307188
-4.8151852e-008, -0.319681
-4.8051852e-008, 0.000307188
-4.7951852e-008, 0.000307188
-4.7851852e-008, -0.159687
-4.7751852e-008, -0.159687
-4.7651852e-008, 0.000307188
-4.7551852e-008, -0.159687
-4.7451852e-008, 0.000307188
-4.7351852e-008, 0.000307188
-4.7251852e-008, 0.000307188
-4.7151852e-008, 0.000307188
-4.7051852e-008, 0.000307188
-4.6951852e-008, 0.000307188
-4.6851852e-008, 0.000307188
-4.6751852e-008, 0.160301
-4.6651852e-008, 0.000307188
-4.6551852e-008, 0.160301
-4.6451852e-008, 0.000307188
-4.6351852e-008, 0.000307188
-4.6251852e-008, 0.000307188
-4.6151852e-008, -0.159687
-4.6051852e-008, 0.000307188
-4.5951852e-008, 0.000307188
-4.5851852e-008, -0.159687
-4.5751852e-008, 0.000307188
-4.5651852e-008, 0.160301
-4.5551852e-008, 0.000307188
-4.5451852e-008, 0.000307188
-4.5351852e-008, 0.000307188
-4.5251852e-008, 0.000307188
-4.5151852e-008, -0.159687
-4.5051852e-008, 0.000307188
-4.4951852e-008, 0.000307188
-4.4851852e-008, 0.000307188
-4.4751852e-008, 0.000307188
-4.4651852e-008, 0.000307188
-4.4551852e-008, 0.000307188
-4.4451852e-008, 0.000307188
-4.4351852e-008, -0.159687
-4.4251852e-008, 0.000307188
-4.4151852e-008, 0.000307188
-4.4051852e-008, 0.000307188
-4.3951852e-008, 0.000307188
-4.3851852e-008, 0.000307188
-4.3751852e-008, -0.159687
-4.3651852e-008, -0.159687
-4.3551852e-008, 0.000307188
-4.3451852e-008, -0.159687
-4.3351852e-008, -0.159687
-4.3251852e-008, 0.160301
-4.3151852e-008, 0.160301
-4.3051852e-008, -0.159687
-4.2951852e-008, 0.000307188
-4.2851852e-008, -0.159687
-4.2751852e-008, -0.159687
-4.2651852e-008, 0.000307188
-4.2551852e-008, 0.160301
-4.2451852e-008, 0.160301
-4.2351852e-008, 0.000307188
-4.2251852e-008, -0.159687
-4.2151852e-008, 0.000307188
-4.2051852e-008, 0.000307188
-4.1951852e-008, 0.000307188
-4.1851852e-008, -0.159687
-4.1751852e-008, 0.000307188
-4.1651852e-008, 0.000307188
-4.1551852e-008, 0.000307188
-4.1451852e-008, -0.159687
-4.1351852e-008, 0.000307188
-4.1251852e-008, -0.159687
-4.1151852e-008, 0.000307188
-4.1051852e-008, 0.000307188
-4.0951852e-008, 0.000307188
-4.0851852e-008, 0.000307188
-4.0751852e-008, 0.000307188
-4.0651852e-008, 0.000307188
-4.0551852e-008, 0.160301
-4.0451852e-008, 0.000307188
-4.0351852e-008, 0.160301
-4.0251852e-008, 0.000307188
-4.0151852e-008, 0.000307188
-4.0051852e-008, 0.000307188
-3.9951852e-008, 0.160301
-3.9851852e-008, 0.160301
-3.9751852e-008, -0.159687
-3.9651852e-008, 0.000307188
-3.9551852e-008, 0.160301
-3.9451852e-008, 0.000307188
-3.9351852e-008, 0.160301
-3.9251852e-008, 0.000307188
-3.9151852e-008, -0.159687
-3.9051852e-008, 0.000307188
-3.8951852e-008, 0.000307188
-3.8851852e-008, -0.159687
-3.8751852e-008, 0.160301
-3.8651852e-008, 0.000307188
-3.8551852e-008, 0.160301
-3.8451852e-008, -0.159687
-3.8351852e-008, 0.000307188
-3.8251852e-008, 0.000307188
-3.8151852e-008, -0.159687
-3.8051852e-008, 0.000307188
-3.7951852e-008, 0.000307188
-3.7851852e-008, 0.320295
-3.7751852e-008, 0.000307188
-3.7651852e-008, 0.000307188
-3.7551852e-008, 0.000307188
-3.7451852e-008, 0.000307188
-3.7351852e-008, -0.159687
-3.7251852e-008, 0.000307188
-3.7151852e-008, 0.000307188
-3.7051852e-008, 0.000307188
-3.6951852e-008, 0.160301
-3.6851852e-008, -0.159687
-3.6751852e-008, -0.159687
-3.6651852e-008, 0.160301
-3.6551852e-008, 0.000307188
-3.6451852e-008, 0.000307188
-3.6351852e-008, 0.160301
-3.6251852e-008, -0.159687
-3.6151852e-008, 0.000307188
-3.6051852e-008, 0.160301
-3.5951852e-008, 0.160301
-3.5851852e-008, -0.159687
-3.5751852e-008, 0.160301
-3.5651852e-008, 0.000307188
-3.5551852e-008, -0.159687
-3.5451852e-008, 0.000307188
-3.5351852e-008, 0.000307188
-3.5251852e-008, 0.000307188
-3.5151852e-008, 0.160301
-3.5051852e-008, 0.000307188
-3.4951852e-008, 0.000307188
-3.4851852e-008, 0.000307188
-3.4751852e-008, 0.000307188
-3.4651852e-008, 0.000307188
-3.4551852e-008, 0.160301
-3.4451852e-008, 0.000307188
-3.4351852e-008, 0.000307188
-3.4251852e-008, 0.160301
-3.4151852e-008, 0.000307188
-3.4051852e-008, 0.000307188
-3.3951852e-008, 0.160301
-3.3851852e-008, 0.000307188
-3.3751852e-008, -0.159687
-3.3651852e-008, -0.159687
-3.3551852e-008, 0.000307188
-3.3451852e-008, 0.000307188
-3.3351852e-008, 0.000307188
-3.3251852e-008, 0.000307188
-3.3151852e-008, 0.000307188
-3.3051852e-008, 0.160301
-3.2951852e-008, -0.159687
-3.2851852e-008, 0.160301
-3.2751852e-008, 0.000307188
-3.2651852e-008, -0.159687
-3.2551852e-008, -0.159687
-3.2451852e-008, 0.000307188
-3.2351852e-008, 0.000307188
-3.2251852e-008, -0.159687
-3.2151852e-008, 0.160301
-3.2051852e-008, 0.000307188
-3.1951852e-008, 0.000307188
-3.1851852e-008, 0.000307188
-3.1751852e-008, 0.320295
-3.1651852e-008, 0.000307188
-3.1551852e-008, 0.000307188
-3.1451852e-008, 0.000307188
-3.1351852e-008, 0.000307188
-3.1251852e-008, -0.159687
-3.1151852e-008, 0.000307188
-3.1051852e-008, 0.160301
-3.0951852e-008, -0.159687
-3.0851852e-008, -0.159687
-3.0751852e-008, -0.159687
-3.0651852e-008, 0.000307188
-3.0551852e-008, 0.000307188
-3.0451852e-008, 0.000307188
-3.0351852e-008, 0.000307188
-3.0251852e-008, -0.319681
-3.0151852e-008, -0.159687
-3.0051852e-008, 0.000307188
-2.9951852e-008, 0.000307188
-2.9851852e-008, 0.000307188
-2.9751852e-008, 0.000307188
-2.9651852e-008, -0.159687
-2.9551852e-008, 0.160301
-2.9451852e-008, 0.160301
-2.9351852e-008, 0.000307188
-2.9251852e-008, 0.000307188
-2.9151852e-008, 0.000307188
-2.9051852e-008, -0.159687
-2.8951852e-008, 0.160301
-2.8851852e-008, 0.160301
-2.8751852e-008, -0.159687
-2.8651852e-008, -0.159687
-2.8551852e-008, -0.319681
-2.8451852e-008, -0.159687
-2.8351852e-008, 0.000307188
-2.8251852e-008, -0.159687
-2.8151852e-008, -0.159687
-2.8051852e-008, 0.000307188
-2.7951852e-008, -0.159687
-2.7851852e-008, -0.159687
-2.7751852e-008, -0.319681
-2.7651852e-008, 0.000307188
-2.7551852e-008, -0.159687
-2.7451852e-008, 0.000307188
-2.7351852e-008, -0.159687
-2.7251852e-008, 0.000307188
-2.7151852e-008, -0.159687
-2.7051852e-008, 0.000307188
-2.6951852e-008, 0.000307188
-2.6851852e-008, -0.159687
-2.6751852e-008, 0.160301
-2.6651852e-008, -0.159687
-2.6551852e-008, 0.000307188
-2.6451852e-008, 0.000307188
-2.6351852e-008, 0.160301
-2.6251852e-008, 0.000307188
-2.6151852e-008, 0.000307188
-2.6051852e-008, 0.000307188
-2.5951852e-008, 0.000307188
-2.5851852e-008, 0.160301
-2.5751852e-008, 0.160301
-2.5651852e-008, 0.160301
-2.5551852e-008, 0.000307188
-2.5451852e-008, -0.159687
-2.5351852e-008, 0.000307188
-2.5251852e-008, 0.000307188
-2.5151852e-008, -0.159687
-2.5051852e-008, 0.000307188
-2.4951852e-008, 0.000307188
-2.4851852e-008, -0.159687
-2.4751852e-008, -0.159687
-2.4651852e-008, -0.159687
-2.4551852e-008, -0.319681
-2.4451852e-008, 0.000307188
-2.4351852e-008, 0.000307188
-2.4251852e-008, -0.159687
-2.4151852e-008, -0.159687
-2.4051852e-008, 0.000307188
-2.3951852e-008, 0.000307188
-2.3851852e-008, 0.000307188
-2.3751852e-008, 0.000307188
-2.3651852e-008, -0.319681
-2.3551852e-008, -0.159687
-2.3451852e-008, -0.159687
-2.3351852e-008, 0.000307188
-2.3251852e-008, -0.159687
-2.3151852e-008, 0.000307188
-2.3051852e-008, 0.000307188
-2.2951852e-008, -0.159687
-2.2851852e-008, 0.000307188
-2.2751852e-008, 0.000307188
-2.2651852e-008, 0.000307188
-2.2551852e-008, 0.160301
-2.2451852e-008, -0.159687
-2.2351852e-008, 0.000307188
-2.2251852e-008, -0.159687
-2.2151852e-008, 0.000307188
-2.2051852e-008, -0.159687
-2.1951852e-008, 0.000307188
-2.1851852e-008, -0.159687
-2.1751852e-008, 0.000307188
-2.1651852e-008, 0.000307188
-2.1551852e-008, 0.000307188
-2.1451852e-008, 0.160301
-2.1351852e-008, -0.159687
-2.1251852e-008, 0.000307188
-2.1151852e-008, -0.159687
-2.1051852e-008, -0.159687
-2.0951852e-008, -0.159687
-2.0851852e-008, 0.000307188
-2.0751852e-008, -0.159687
-2.0651852e-008, -0.159687
-2.0551852e-008, -0.159687
-2.0451852e-008, 0.000307188
-2.0351852e-008, 0.000307188
-2.0251852e-008, 0.000307188
-2.0151852e-008, 0.320295
-2.0051852e-008, 0.000307188
-1.9951852e-008, -0.159687
-1.9851852e-008, 0.000307188
-1.9751852e-008, -0.159687
-1.9651852e-008, 0.000307188
-1.9551852e-008, 0.000307188
-1.9451852e-008, -0.159687
-1.9351852e-008, -0.159687
-1.9251852e-008, -0.159687
-1.9151852e-008, -0.159687
-1.9051852e-008, 0.000307188
-1.8951852e-008, 0.000307188
-1.8851852e-008, -0.159687
-1.8751852e-008, 0.000307188
-1.8651852e-008, -0.159687
-1.8551852e-008, 0.000307188
-1.8451852e-008, -0.159687
-1.8351852e-008, -0.319681
-1.8251852e-008, 0.160301
-1.8151852e-008, -0.159687
-1.8051852e-008, -0.159687
-1.7951852e-008, -0.159687
-1.7851852e-008, -0.319681
-1.7751852e-008, 0.160301
-1.7651852e-008, 0.000307188
-1.7551852e-008, -0.159687
-1.7451852e-008, -0.319681
-1.7351852e-008, 0.000307188
-1.7251852e-008, 0.000307188
-1.7151852e-008, 0.000307188
-1.7051852e-008, 0.000307188
-1.6951852e-008, 0.000307188
-1.6851852e-008, 0.000307188
-1.6751852e-008, 0.160301
-1.6651852e-008, 0.000307188
-1.6551852e-008, 0.160301
-1.6451852e-008, -0.159687
-1.6351852e-008, 0.000307188
-1.6251852e-008, 0.160301
-1.6151852e-008, -0.159687
-1.6051852e-008, 0.000307188
-1.5951852e-008, 0.000307188
-1.5851852e-008, 0.000307188
-1.5751852e-008, -0.159687
-1.5651852e-008, 0.000307188
-1.5551852e-008, -0.159687
-1.5451852e-008, 0.000307188
-1.5351852e-008, 0.000307188
-1.5251852e-008, 0.000307188
-1.5151852e-008, -0.319681
-1.5051852e-008, 0.000307188
-1.4951852e-008, 0.000307188
-1.4851852e-008, 0.160301
-1.4751852e-008, 0.160301
-1.4651852e-008, -0.159687
-1.4551852e-008, -0.159687
-1.4451852e-008, 0.000307188
-1.4351852e-008, 0.000307188
-1.4251852e-008, -0.159687
-1.4151852e-008, 0.000307188
-1.4051852e-008, -0.159687
-1.3951852e-008, -0.159687
-1.3851852e-008, 0.000307188
-1.3751852e-008, 0.000307188
-1.3651852e-008, 0.000307188
-1.3551852e-008, 0.160301
-1.3451852e-008, 0.160301
-1.3351852e-008, -0.159687
-1.3251852e-008, 0.000307188
-1.3151852e-008, 0.000307188
-1.3051852e-008, -0.159687
-1.2951852e-008, 0.000307188
-1.2851852e-008, 0.000307188
-1.2751852e-008, 0.000307188
-1.2651852e-008, 0.000307188
-1.2551852e-008, 0.000307188
-1.2451852e-008, 0.000307188
-1.2351852e-008, 0.000307188
-1.2251852e-008, -0.319681
-1.2151852e-008, 0.000307188
-1.2051852e-008, 0.160301
-1.1951852e-008, 0.000307188
-1.1851852e-008, 0.160301
-1.1751852e-008, -0.159687
-1.1651852e-008, -0.319681
-1.1551852e-008, -0.159687
-1.1451852e-008, 0.000307188
-1.1351852e-008, 0.000307188
-1.1251852e-008, 0.000307188
-1.1151852e-008, 0.160301
-1.1051852e-008, 0.000307188
-1.0951852e-008, -0.319681
-1.0851852e-008, 0.000307188
-1.0751852e-008, 0.000307188
-1.0651852e-008, 0.160301
-1.0551852e-008, 0.000307188
-1.0451852e-008, -0.159687
-1.0351852e-008, 0.000307188
-1.0251852e-008, -0.159687
-1.0151852e-008, 0.000307188
-1.0051852e-008, 0.000307188
-9.9518518e-009, 0.000307188
-9.8518518e-009, -0.159687
-9.7518518e-009, -0.319681
-9.6518518e-009, 0.000307188
-9.5518518e-009, 0.000307188
-9.4518518e-009, -0.159687
-9.3518518e-009, 0.000307188
-9.2518518e-009, -0.159687
-9.1518518e-009, -0.159687
-9.0518518e-009, -0.159687
-8.9518518e-009, 0.000307188
-8.8518518e-009, 0.000307188
-8.7518518e-009, 0.000307188
-8.6518518e-009, -0.159687
-8.5518518e-009, 0.000307188
-8.4518518e-009, 0.000307188
-8.3518518e-009, 0.000307188
-8.2518518e-009, 0.000307188
-8.1518518e-009, -0.159687
-8.0518518e-009, 0.160301
-7.9518518e-009, 0.000307188
-7.8518518e-009, -0.159687
-7.7518518e-009, -0.159687
-7.6518518e-009, -0.159687
-7.5518518e-009, 0.000307188
-7.4518518e-009, 0.000307188
-7.3518518e-009, -0.159687
-7.2518518e-009, 0.000307188
-7.1518518e-009, -0.159687
-7.0518518e-009, 0.000307188
-6.9518518e-009, 0.000307188
-6.8518518e-009, -0.159687
-6.7518518e-009, -0.159687
-6.6518518e-009, 0.000307188
-6.5518518e-009, 0.000307188
-6.4518518e-009, 0.000307188
-6.3518518e-009, 0.160301
-6.2518518e-009, -0.159687
-6.1518518e-009, -0.159687
-6.0518518e-009, 0.000307188
-5.9518518e-009, -0.159687
-5.8518518e-009, 0.000307188
-5.7518518e-009, 0.000307188
-5.6518518e-009, 0.000307188
-5.5518518e-009, -0.159687
-5.4518518e-009, 0.000307188
-5.3518518e-009, -0.159687
-5.2518518e-009, -0.159687
-5.1518518e-009, -0.159687
-5.0518518e-009, -0.319681
-4.9518518e-009, 0.000307188
-4.8518518e-009, 0.000307188
-4.7518518e-009, 0.000307188
-4.6518518e-009, 0.000307188
-4.5518518e-009, -0.159687
-4.4518518e-009, 0.000307188
-4.3518518e-009, 0.000307188
-4.2518518e-009, 0.000307188
-4.1518518e-009, 0.160301
-4.0518518e-009, 0.000307188
-3.9518518e-009, -0.159687
-3.8518518e-009, 0.000307188
-3.7518518e-009, 0.000307188
-3.6518518e-009, 0.000307188
-3.5518518e-009, 0.000307188
-3.4518518e-009, -0.159687
-3.3518518e-009, 0.000307188
-3.2518518e-009, 0.000307188
-3.1518518e-009, 0.320295
-3.0518518e-009, 0.160301
-2.9518518e-009, 0.160301
-2.8518518e-009, -0.159687
-2.7518518e-009, 0.160301
-2.6518518e-009, 0.000307188
-2.5518518e-009, -0.319681
-2.4518518e-009, 0.000307188
-2.3518518e-009, -0.159687
-2.2518518e-009, 0.000307188
-2.1518518e-009, 0.000307188
-2.0518518e-009, 0.000307188
-1.9518518e-009, -0.159687
-1.8518518e-009, 0.160301
-1.7518518e-009, 0.320295
-1.6518518e-009, 0.480289
-1.5518518e-009, 0.640283
-1.4518518e-009, 0.800276
-1.3518518e-009, 0.800276
-1.2518518e-009, 1.12026
-1.1518518e-009, 1.60025
-1.0518518e-009, 1.92023
-9.5185185e-010, 2.40022
-8.5185185e-010, 2.8802
-7.5185185e-010, 3.20018
-6.5185185e-010, 3.68017
-5.5185185e-010, 4.16015
-4.5185185e-010, 4.96012
-3.5185185e-010, 5.2801
-2.5185185e-010, 6.24007
-1.5185185e-010, 6.56006
-5.1851848e-011, 7.68001
4.8148152e-011, 8.15999
1.4814815e-010, 8.95996
2.4814815e-010, 9.75993
3.4814815e-010, 10.5599
4.4814815e-010, 11.6799
5.4814815e-010, 12.6398
6.4814815e-010, 13.5998
7.4814815e-010, 14.0798
8.4814815e-010, 14.8797
9.4814815e-010, 15.6797
1.0481482e-009, 16.4797
1.1481482e-009, 16.7997
1.2481482e-009, 17.4396
1.3481482e-009, 17.5996
1.4481482e-009, 17.9196
1.5481482e-009, 18.2396
1.6481482e-009, 18.5596
1.7481482e-009, 18.8796
1.8481482e-009, 18.7196
1.9481482e-009, 18.5596
2.0481482e-009, 18.5596
2.1481482e-009, 18.5596
2.2481482e-009, 18.2396
2.3481482e-009, 17.9196
2.4481482e-009, 17.5996
2.5481482e-009, 16.7997
2.6481482e-009, 16.1597
2.7481482e-009, 16.3197
2.8481482e-009, 15.1997
2.9481482e-009, 14.3998
3.0481482e-009, 14.3998
3.1481482e-009, 13.4398
3.2481482e-009, 12.9598
3.3481482e-009, 12.4798
3.4481482e-009, 11.8399
3.5481482e-009, 11.1999
3.6481482e-009, 10.7199
3.7481482e-009, 10.2399
3.8481482e-009, 9.75993
3.9481482e-009, 9.27995
4.0481482e-009, 9.11996
4.1481482e-009, 8.95996
4.2481482e-009, 8.63998
4.3481482e-009, 8.31999
4.4481482e-009, 8.31999
4.5481482e-009, 8.63998
4.6481482e-009, 8.31999
4.7481482e-009, 8.31999
4.8481482e-009, 8.31999
4.9481482e-009, 8.31999
5.0481482e-009, 8.15999
5.1481482e-009, 8.95996
5.2481482e-009, 8.63998
5.3481482e-009, 9.11996
5.4481482e-009, 9.59994
5.5481482e-009, 9.91993
5.6481482e-009, 10.0799
5.7481482e-009, 10.3999
5.8481482e-009, 11.0399
5.9481482e-009, 11.5199
6.0481482e-009, 12.1598
6.1481482e-009, 12.4798
6.2481482e-009, 12.7998
6.3481482e-009, 13.2798
6.4481482e-009, 13.4398
6.5481482e-009, 14.0798
6.6481482e-009, 14.2398
6.7481482e-009, 14.8797
6.8481482e-009, 15.1997
6.9481482e-009, 15.5197
7.0481482e-009, 15.6797
7.1481482e-009, 15.6797
7.2481482e-009, 16.3197
7.3481482e-009, 16.4797
7.4481482e-009, 16.4797
7.5481482e-009, 16.4797
7.6481482e-009, 16.6397
7.7481482e-009, 16.4797
7.8481482e-009, 16.4797
7.9481482e-009, 16.3197
8.0481482e-009, 16.1597
8.1481482e-009, 16.1597
8.2481482e-009, 15.8397
8.3481482e-009, 15.6797
8.4481482e-009, 15.1997
8.5481482e-009, 14.7197
8.6481482e-009, 14.5597
8.7481482e-009, 14.0798
8.8481482e-009, 13.7598
8.9481482e-009, 13.4398
9.0481482e-009, 13.2798
9.1481482e-009, 12.7998
9.2481482e-009, 12.4798
9.3481482e-009, 11.9998
9.4481482e-009, 11.8399
9.5481482e-009, 11.3599
9.6481482e-009, 11.1999
9.7481482e-009, 10.8799
9.8481482e-009, 10.7199
9.9481482e-009, 10.5599
1.0048148e-008, 10.0799
1.0148148e-008, 10.2399
1.0248148e-008, 9.91993
1.0348148e-008, 10.0799
1.0448148e-008, 10.3999
1.0548148e-008, 10.0799
1.0648148e-008, 9.75993
1.0748148e-008, 10.2399
1.0848148e-008, 10.2399
1.0948148e-008, 10.0799
1.1048148e-008, 10.3999
1.1148148e-008, 10.7199
1.1248148e-008, 10.7199
1.1348148e-008, 11.0399
1.1448148e-008, 11.3599
1.1548148e-008, 11.3599
1.1648148e-008, 11.8399
1.1748148e-008, 12.1598
1.1848148e-008, 12.1598
1.1948148e-008, 12.1598
1.2048148e-008, 12.6398
1.2148148e-008, 12.6398
1.2248148e-008, 13.4398
1.2348148e-008, 13.4398
1.2448148e-008, 13.4398
1.2548148e-008, 13.7598
1.2648148e-008, 13.9198
1.2748148e-008, 14.0798
1.2848148e-008, 14.0798
1.2948148e-008, 14.2398
1.3048148e-008, 14.3998
1.3148148e-008, 14.0798
1.3248148e-008, 14.2398
1.3348148e-008, 14.2398
1.3448148e-008, 14.3998
1.3548148e-008, 14.0798
1.3648148e-008, 14.0798
1.3748148e-008, 13.9198
1.3848148e-008, 13.7598
1.3948148e-008, 13.5998
1.4048148e-008, 13.7598
1.4148148e-008, 13.4398
1.4248148e-008, 13.4398
1.4348148e-008, 12.9598
1.4448148e-008, 12.9598
1.4548148e-008, 12.9598
1.4648148e-008, 12.4798
1.4748148e-008, 12.4798
1.4848148e-008, 12.1598
1.4948148e-008, 11.8399
1.5048148e-008, 11.9998
1.5148148e-008, 11.3599
1.5248148e-008, 11.5199
1.5348148e-008, 11.5199
1.5448148e-008, 11.1999
1.5548148e-008, 11.1999
1.5648148e-008, 11.1999
1.5748148e-008, 10.5599
1.5848148e-008, 11.0399
1.5948148e-008, 11.0399
1.6048148e-008, 10.8799
1.6148148e-008, 10.8799
1.6248148e-008, 11.0399
1.6348148e-008, 10.7199
1.6448148e-008, 11.0399
1.6548148e-008, 10.8799
1.6648148e-008, 11.5199
1.6748148e-008, 11.3599
1.6848148e-008, 11.5199
1.6948148e-008, 11.6799
1.7048148e-008, 11.8399
1.7148148e-008, 11.5199
1.7248148e-008, 11.9998
1.7348148e-008, 11.9998
1.7448148e-008, 12.1598
1.7548148e-008, 12.4798
1.7648148e-008, 12.6398
1.7748148e-008, 13.1198
1.7848148e-008, 12.7998
1.7948148e-008, 12.7998
1.8048148e-008, 13.1198
1.8148148e-008, 13.1198
1.8248148e-008, 13.4398
1.8348148e-008, 13.4398
1.8448148e-008, 13.4398
1.8548148e-008, 13.4398
1.8648148e-008, 13.7598
1.8748148e-008, 13.5998
1.8848148e-008, 13.7598
1.8948148e-008, 13.5998
1.9048148e-008, 13.7598
1.9148148e-008, 13.7598
1.9248148e-008, 13.9198
1.9348148e-008, 13.9198
1.9448148e-008, 13.7598
1.9548148e-008, 13.4398
1.9648148e-008, 13.5998
1.9748148e-008, 13.2798
1.9848148e-008, 13.1198
1.9948148e-008, 13.2798
2.0048148e-008, 13.1198
2.0148148e-008, 12.9598
2.0248148e-008, 12.9598
2.0348148e-008, 12.7998
2.0448148e-008, 12.6398
2.0548148e-008, 12.3198
2.0648148e-008, 12.3198
2.0748148e-008, 12.1598
2.0848148e-008, 12.3198
2.0948148e-008, 11.8399
2.1048148e-008, 12.1598
2.1148148e-008, 11.8399
2.1248148e-008, 11.6799
2.1348148e-008, 11.6799
2.1448148e-008, 11.8399
2.1548148e-008, 11.8399
2.1648148e-008, 11.8399
2.1748148e-008, 11.5199
2.1848148e-008, 11.8399
2.1948148e-008, 11.6799
2.2048148e-008, 11.6799
2.2148148e-008, 11.8399
2.2248148e-008, 11.6799
2.2348148e-008, 11.5199
2.2448148e-008, 11.8399
2.2548148e-008, 11.8399
2.2648148e-008, 11.8399
2.2748148e-008, 11.8399
2.2848148e-008, 11.9998
2.2948148e-008, 11.9998
2.3048148e-008, 12.4798
2.3148148e-008, 12.4798
2.3248148e-008, 12.4798
2.3348148e-008, 12.4798
2.3448148e-008, 12.6398
2.3548148e-008, 12.4798
